DRUG_ID,COSMIC_ID,TCGA_DESC,Label,Pred
1553,906848,UNCLASSIFIED,3.247045,3.5213046073913574
1630,910942,UNCLASSIFIED,2.106174,2.42742919921875
1622,1298222,ESCA,3.675412,4.640652179718018
1057,909732,UNCLASSIFIED,-1.218796,-0.620745062828064
1615,1240196,HNSC,6.047126,5.278389930725098
1561,906831,UNCLASSIFIED,1.922963,1.3787866830825806
2111,907047,UNCLASSIFIED,0.81764,2.369575023651123
1068,1298358,STAD,2.368155,2.5108184814453125
1093,910904,HNSC,4.751631,4.536874294281006
1922,909703,ALL,2.316753,1.8329170942306519
1926,906846,UNCLASSIFIED,0.472582,-1.7371238470077515
2096,907057,LIHC,3.098061,2.838441848754883
1005,946382,BRCA,3.718517,4.174374103546143
1617,905957,BRCA,1.94858,0.28103354573249817
1873,906805,LUAD,0.583871,0.2600533068180084
2040,1290724,HNSC,0.357101,1.0463752746582031
2045,905959,OV,6.637748,6.455499649047852
1627,1240219,PAAD,4.202106,4.4828596115112305
1032,905980,KIRC,0.548056,1.528436303138733
1373,909750,LGG,3.373941,4.871199607849121
1908,1298350,LUAD,2.943846,3.7844033241271973
1625,949156,UNCLASSIFIED,5.062897,5.101302623748779
1131,687590,GBM,5.394756,4.904973983764648
1068,906812,BRCA,2.351196,1.9561578035354614
1630,905955,SKCM,4.848427,4.504010200500488
1926,909696,UNCLASSIFIED,1.296011,0.7343724966049194
1010,910401,UNCLASSIFIED,1.544548,2.7087416648864746
1918,909780,BLCA,4.43418,3.936674118041992
1594,909264,UNCLASSIFIED,5.658219,5.179727554321289
1932,753573,ESCA,2.09486,2.5634398460388184
1613,688010,SCLC,4.087659,3.162921905517578
1091,909717,UNCLASSIFIED,1.101031,2.2013089656829834
1939,910688,LAML,2.493838,2.0646941661834717
1005,1330942,LAML,3.60411,3.2113280296325684
1250,946370,GBM,1.710592,1.6694490909576416
1936,909785,UNCLASSIFIED,1.615404,1.7892526388168335
1179,908159,UNCLASSIFIED,-1.233522,-1.0085450410842896
2047,907311,LCML,-1.435858,-0.052506983280181885
1634,907319,ESCA,3.544172,3.904460906982422
1927,905989,COREAD,5.439028,4.917466640472412
1918,1659928,COREAD,3.008588,3.3981003761291504
1239,753539,UNCLASSIFIED,0.939788,2.3965530395507812
1930,906832,DLBC,0.66229,0.3090847432613373
1553,1298169,KIRC,3.810609,3.5918006896972656
1932,1331045,DLBC,3.395577,3.902106761932373
1911,910704,BRCA,-3.465757,-5.410676002502441
1932,1299059,HNSC,2.774379,2.5908708572387695
1051,687800,LUAD,2.296969,4.547028541564941
1930,907055,STAD,-0.685963,-0.33654356002807617
2096,908443,LUSC,3.7748,3.2905797958374023
1250,909250,KIRC,3.132583,2.2814431190490723
1079,907065,BLCA,1.633467,1.5090614557266235
1268,907289,COREAD,5.24152,4.730367183685303
1017,906795,THCA,4.562601,5.068066596984863
1849,924108,COREAD,1.022087,0.29257214069366455
1563,910705,UNCLASSIFIED,4.330947,4.314357757568359
2047,907058,SKCM,-0.316983,0.2382517009973526
1239,907300,LAML,-0.473125,0.03861406445503235
1088,910688,LAML,-0.117609,-0.3392540216445923
1088,946357,UNCLASSIFIED,-0.438016,0.37403231859207153
1578,906827,UNCLASSIFIED,4.071177,5.136070728302002
1916,1479987,OV,3.316772,2.4595136642456055
1996,946361,UNCLASSIFIED,4.801169,4.604311466217041
1375,905934,PRAD,6.432623,7.217512130737305
1932,1674021,COREAD,2.742321,2.2840704917907715
1563,753600,LUAD,6.208105,5.844008922576904
1855,905989,COREAD,2.233585,4.28804349899292
1249,1503371,ESCA,2.715704,3.1873364448547363
1179,1327773,DLBC,-0.029175,-1.0295554399490356
1559,1240187,LUAD,-2.9512,-3.340233325958252
1614,946360,OV,6.072499,6.153674125671387
1855,906852,UNCLASSIFIED,3.23208,5.910234451293945
1511,1330935,UNCLASSIFIED,-0.900609,-2.079179286956787
1549,1330995,DLBC,4.09652,4.42003059387207
1909,1240143,LUSC,0.872555,1.9345430135726929
1621,1240184,UNCLASSIFIED,2.307676,4.77653169631958
2047,925348,PAAD,1.02478,2.522554874420166
1511,905958,ALL,-3.897801,-2.882230758666992
1180,930082,UNCLASSIFIED,-3.174628,-3.2396626472473145
1918,1297447,MM,3.708748,3.843583583831787
1190,909754,UNCLASSIFIED,3.859779,2.1786818504333496
1011,910710,LCML,-3.278958,-2.5569419860839844
1012,907169,SKCM,0.709902,1.204200267791748
1622,909904,PAAD,6.071557,4.947969913482666
1268,925341,UNCLASSIFIED,4.830695,4.286839008331299
1598,1659928,COREAD,3.817176,3.5249061584472656
1930,907071,LIHC,1.694449,3.312086582183838
1179,907318,ESCA,-0.317338,-0.3090589642524719
1268,907788,PRAD,3.994065,3.9962730407714844
1873,908462,MESO,0.818763,0.8226901292800903
1239,1240179,CESC,1.125602,2.261867046356201
1931,910919,DLBC,2.606419,3.1544394493103027
1089,1240212,CESC,3.360122,4.201004981994629
1927,724863,UNCLASSIFIED,5.842386,5.377197265625
1248,906846,UNCLASSIFIED,-6.239794,-5.650408744812012
1054,1298226,LUSC,4.828328,3.699036121368408
1617,1240127,UCEC,2.096736,3.267299175262451
1593,1290730,BLCA,1.833915,2.3522109985351562
1034,910704,BRCA,-2.727706,-2.9500374794006348
1631,905980,KIRC,3.77677,3.682603359222412
1177,1240179,CESC,5.030631,4.412088394165039
1268,906999,UNCLASSIFIED,4.09695,4.6430344581604
1624,1660036,COREAD,4.794021,4.326038837432861
1068,924239,MM,0.999767,0.851474404335022
1849,909975,UNCLASSIFIED,1.281331,0.6851381063461304
1786,946382,BRCA,3.235554,2.1146960258483887
1559,909703,ALL,-1.62842,-3.38214111328125
1088,906830,SKCM,2.031857,2.597543239593506
2096,907794,COREAD,0.25175,0.4004081189632416
1559,905989,COREAD,-1.163707,-2.3717145919799805
1922,1331036,DLBC,0.455952,0.6530020236968994
1004,909761,COREAD,-3.689954,-2.7804970741271973
1250,909744,ACC,1.505163,1.7528561353683472
1917,908147,ALL,-0.830163,-0.8995033502578735
1022,908139,STAD,1.317107,0.6669290065765381
1598,907056,UNCLASSIFIED,3.540255,3.830477714538574
1249,908159,UNCLASSIFIED,1.944425,1.8432143926620483
1911,910705,UNCLASSIFIED,-6.012231,-6.799169063568115
1032,1659928,COREAD,0.696727,0.8806754350662231
1852,909250,KIRC,4.496603,6.0338873863220215
1854,687829,UNCLASSIFIED,5.59997,5.609701633453369
1091,909707,UNCLASSIFIED,1.988878,1.0537889003753662
1268,687459,BLCA,5.191227,5.262113571166992
1375,907313,GBM,6.541817,6.026392936706543
1624,1509073,KIRC,3.82221,4.6329193115234375
2045,906817,ESCA,6.864836,6.1880784034729
1054,908139,STAD,3.913013,4.3944478034973145
1046,906861,UNCLASSIFIED,1.980151,2.9998726844787598
1559,905968,OV,-3.599954,-3.6805577278137207
1190,908470,MESO,0.245619,0.7592295408248901
1563,908151,BRCA,4.733394,4.883835792541504
1939,909256,BRCA,0.613585,2.596311092376709
1618,1298365,OV,3.435053,3.6644716262817383
1006,1331033,DLBC,-0.329527,-0.24177038669586182
1248,907273,UNCLASSIFIED,-3.447921,-4.927098274230957
1635,753608,LUAD,6.286178,5.480212688446045
1047,909785,UNCLASSIFIED,2.827232,3.229705810546875
2048,1247871,ALL,-4.583483,-4.986177444458008
1939,1240140,UNCLASSIFIED,2.499625,2.8904943466186523
1168,906851,BRCA,3.767951,3.769491195678711
1915,907286,PAAD,3.136141,2.3553507328033447
1007,905974,SKCM,-5.074296,-6.52390193939209
1058,906814,SKCM,0.797091,0.9724369049072266
1510,1322212,SCLC,0.354313,2.4006781578063965
1079,753552,BLCA,2.540547,2.0116562843322754
1180,909977,UNCLASSIFIED,-2.639887,-2.356912612915039
1622,1290798,BRCA,5.345537,4.94753885269165
1915,908152,MESO,2.879904,2.7070860862731934
1576,910698,KIRC,3.084395,2.2594995498657227
1922,1240159,LIHC,4.623782,3.794459819793701
1057,949179,NB,-1.10711,-1.6497877836227417
1799,1298365,OV,3.589349,2.8873653411865234
1013,910941,NB,2.898262,3.0633983612060547
1620,906837,HNSC,4.533571,4.368703365325928
1021,749711,BRCA,3.707724,2.012939453125
1005,907068,CESC,2.758755,1.846121907234192
1911,907072,UNCLASSIFIED,-6.063452,-5.6298065185546875
1058,753610,SCLC,1.054962,1.1303608417510986
1932,925338,BRCA,2.580493,4.370189189910889
1918,910852,BRCA,3.760899,3.159872531890869
1939,909774,UNCLASSIFIED,2.939257,3.355254650115967
1915,910951,LCML,1.794826,1.5794682502746582
1012,907299,UNCLASSIFIED,0.964208,1.004237174987793
2107,1503365,ESCA,7.520045,7.187408924102783
1786,909755,COREAD,3.686558,4.57979679107666
1003,1299062,SCLC,-2.393159,-2.2748165130615234
1910,753615,MM,1.531064,2.3501968383789062
1190,753615,MM,3.316711,2.287867546081543
1177,1240144,UNCLASSIFIED,4.982909,4.605599403381348
1930,905957,BRCA,-0.505539,0.0574822723865509
1614,907065,BLCA,3.559796,4.244018077850342
1003,909770,STAD,-2.441686,-1.2547459602355957
1010,753620,NB,3.472367,3.532787799835205
1928,1240149,UNCLASSIFIED,3.826482,3.4632139205932617
1180,910851,UNCLASSIFIED,-3.126298,-2.077136993408203
1911,724831,UNCLASSIFIED,-4.659869,-4.767294883728027
1047,908476,LUAD,5.55453,4.704290390014648
1578,687457,BLCA,5.381306,4.949519157409668
1512,1299080,SKCM,4.941236,5.073138236999512
1862,907061,HNSC,-1.448082,-1.7078748941421509
1873,907298,UNCLASSIFIED,0.748249,0.2979312539100647
1259,905964,MM,3.1587,2.7653260231018066
1058,908454,UNCLASSIFIED,1.250664,1.2501755952835083
1060,1659818,MM,-0.233657,-0.4669416546821594
1862,909704,BLCA,-2.200105,-1.6217783689498901
1940,908446,STAD,2.799786,3.4609479904174805
1873,753586,UNCLASSIFIED,1.172127,1.099043846130371
1940,1240221,UNCLASSIFIED,3.757831,3.080695152282715
1578,949174,NB,4.005588,4.541460990905762
1006,753561,HNSC,2.048609,0.3068764805793762
1925,908472,LUAD,4.765841,5.534670352935791
1011,1330935,UNCLASSIFIED,-2.785433,-1.8376673460006714
1005,1240127,UCEC,5.332828,5.461217880249023
1179,909780,BLCA,1.464527,0.07380416989326477
1915,1303897,DLBC,3.582009,3.5084500312805176
1549,925346,PAAD,3.178326,3.477950096130371
1560,909774,UNCLASSIFIED,5.289276,4.854942798614502
1911,930298,CESC,-3.178496,-4.244637966156006
1036,909729,GBM,5.928804,3.3666539192199707
1917,1330947,LAML,-0.59136,-0.8930504322052002
1083,906824,CESC,4.015434,4.013896465301514
1093,1327773,DLBC,4.195367,4.008215427398682
1852,687798,LUAD,6.295511,5.543510437011719
1017,908138,UNCLASSIFIED,5.715413,5.38382625579834
1003,1503366,ESCA,-2.882568,-2.565682888031006
1930,946382,BRCA,-0.162037,0.7338318824768066
1512,905952,ALL,4.09512,4.1475911140441895
1004,909735,UCEC,-5.671799,-5.3277740478515625
1006,722066,LUAD,3.588083,3.1058850288391113
1613,907295,SCLC,5.007405,4.978263854980469
1913,908444,STAD,4.692966,3.69075345993042
1593,910926,BLCA,2.630937,1.116642951965332
2106,688023,SCLC,0.500029,1.0952274799346924
1011,753589,SCLC,1.864022,2.0738348960876465
1036,910704,BRCA,4.784235,3.867966651916504
1617,753573,ESCA,-3.022276,1.1051511764526367
1268,749717,BRCA,4.071266,5.042206287384033
1060,924244,LUAD,-0.302787,0.24892941117286682
1932,908159,UNCLASSIFIED,1.964272,1.518673300743103
1034,906838,UNCLASSIFIED,-3.307909,-3.644315242767334
1091,905958,ALL,2.920121,2.081721067428589
1593,1298222,ESCA,4.823844,2.9995784759521484
1634,1327774,UNCLASSIFIED,2.638824,2.8139352798461914
1375,906798,BLCA,5.175687,4.940911293029785
1624,1240187,LUAD,3.698366,3.5604248046875
1912,909718,COREAD,3.241846,2.145869016647339
1073,908146,ALL,4.843377,4.231513500213623
1250,1303900,BRCA,2.41104,4.5484395027160645
1613,713878,SCLC,3.017987,3.105647087097168
1249,908473,LUAD,5.586601,4.096347808837891
1912,908463,LUAD,6.232048,4.322462558746338
1786,1660034,COREAD,4.118921,3.691758632659912
1931,906832,DLBC,4.57888,4.318362236022949
1507,1503363,ESCA,5.671697,5.681590557098389
1849,908476,LUAD,-0.274079,-0.6740472316741943
1854,687590,GBM,5.891984,4.312142372131348
2044,909905,GBM,2.406439,3.5143823623657227
1578,1240140,UNCLASSIFIED,6.3956,5.149692535400391
1614,925338,BRCA,4.249605,5.114063739776611
1927,910849,UNCLASSIFIED,4.567147,4.202877998352051
1925,908443,LUSC,5.811838,5.56166934967041
1131,908470,MESO,6.098329,6.18707275390625
1032,1240197,OV,3.388581,3.883507251739502
1598,906814,SKCM,3.030623,3.404705047607422
1996,753574,ESCA,4.81076,4.948727607727051
1006,917486,COREAD,2.953769,2.7221217155456543
1004,924240,BRCA,-3.904393,-2.4423727989196777
1594,1240192,SCLC,5.89803,4.992532730102539
1012,906765,MM,-0.249856,0.3321223258972168
1932,910687,ALL,0.37492,1.194753646850586
1564,907792,COREAD,2.034198,1.8727513551712036
1624,925340,STAD,3.137458,3.533082962036133
1553,907048,BRCA,0.690534,0.035514265298843384
1007,1247871,ALL,-4.638143,-5.468982219696045
1025,910704,BRCA,4.386445,4.3228983879089355
2047,909252,ALL,2.687634,2.873471260070801
1003,753572,PAAD,-3.28912,-3.0125274658203125
1200,1298349,SCLC,3.217788,2.8483095169067383
1927,907068,CESC,5.153693,5.183806896209717
1079,1240154,THCA,-0.242678,0.7787301540374756
1180,910554,COREAD,-2.195324,-3.200995445251465
1908,688031,SCLC,3.225451,1.746229648590088
1058,1659818,MM,-1.126361,-1.831138253211975
1849,906818,SKCM,-1.373969,-0.3935908079147339
1047,924244,LUAD,5.394615,5.987531661987305
1635,1240173,COREAD,5.26695,4.991730690002441
1615,1295740,ALL,4.600798,4.049314498901367
1080,909263,COREAD,0.330145,0.4717526435852051
1191,753562,HNSC,-5.188577,-4.704545021057129
1179,1240168,GBM,0.846915,0.38355159759521484
1005,925345,UNCLASSIFIED,4.841605,5.3487372398376465
1007,906814,SKCM,-4.804835,-4.794842720031738
1131,753574,ESCA,7.37026,6.906487941741943
1088,687505,CESC,1.453753,1.5820295810699463
2111,946360,OV,5.25914,5.719451904296875
1199,1240159,LIHC,5.147441,4.178414344787598
1268,688121,UNCLASSIFIED,4.619886,4.734343528747559
1853,949156,UNCLASSIFIED,5.798077,5.217341423034668
1248,688025,SCLC,-5.910085,-5.556493759155273
1049,749709,BRCA,4.412764,4.8055419921875
1908,909777,UNCLASSIFIED,2.301121,0.19976821541786194
1093,906844,BRCA,1.744462,2.866854190826416
1079,906837,HNSC,-2.373801,-0.21375036239624023
1168,1298358,STAD,4.694881,4.903486728668213
1928,688026,SCLC,4.465906,4.277824878692627
1512,1240160,LIHC,6.342519,6.120356559753418
2045,687452,BLCA,4.969635,4.748063087463379
1849,1240173,COREAD,-0.350681,-2.1894235610961914
1088,909746,COREAD,5.921203,5.428211688995361
1925,1660035,COREAD,6.258089,5.953889846801758
1911,909720,UNCLASSIFIED,-4.767786,-5.255517959594727
2044,753573,ESCA,2.23188,2.3038840293884277
1250,1240157,LIHC,4.910367,2.6625638008117676
1375,930299,THCA,7.634417,7.229391574859619
1626,907788,PRAD,-0.375549,0.8331778645515442
1057,687506,CESC,-0.204408,-1.1718398332595825
1926,687563,GBM,-0.595913,-0.5212569832801819
1996,753539,UNCLASSIFIED,1.763746,3.1007027626037598
1627,687821,LUAD,5.469275,4.919234752655029
1060,753583,HNSC,2.220335,1.9370434284210205
1549,906851,BRCA,3.647034,4.1065568923950195
1089,909747,COREAD,6.52631,6.174304008483887
1997,906833,MB,3.827797,3.7069764137268066
1168,908144,LGG,4.168191,4.452413082122803
1940,687459,BLCA,3.426102,4.1828999519348145
1022,907299,UNCLASSIFIED,0.409731,-0.5922964811325073
1179,1240216,LIHC,1.285882,1.7636100053787231
1049,908141,LAML,3.018508,2.9314870834350586
