DRUG_ID,COSMIC_ID,TCGA_DESC,Label,Pred
1997,1298539,UNCLASSIFIED,4.728318,4.044430255889893
1004,908131,UNCLASSIFIED,-5.377213,-3.901322841644287
2047,906794,UNCLASSIFIED,3.4919,4.1124444007873535
1017,907796,UNCLASSIFIED,3.497839,4.05095911026001
1909,909696,UNCLASSIFIED,-2.770738,-1.8741519451141357
1191,910849,UNCLASSIFIED,-3.689308,-4.959840774536133
1512,949155,UNCLASSIFIED,3.62205,4.211180686950684
1010,910906,UNCLASSIFIED,2.929821,2.7743613719940186
1939,1327774,UNCLASSIFIED,1.600091,1.413280725479126
1931,688121,UNCLASSIFIED,6.333002,6.002718925476074
2109,925345,UNCLASSIFIED,1.772901,2.1693291664123535
1006,1240221,UNCLASSIFIED,0.3971,-1.045135259628296
1010,910695,UNCLASSIFIED,0.790106,1.8021109104156494
1634,949166,UNCLASSIFIED,4.954474,4.46553897857666
1919,971773,UNCLASSIFIED,0.876755,1.2422974109649658
1625,949168,UNCLASSIFIED,4.551107,5.112282752990723
1557,687600,UNCLASSIFIED,4.603964,4.412343978881836
1268,906846,UNCLASSIFIED,5.226646,4.167937755584717
1916,908132,UNCLASSIFIED,2.643216,2.793628215789795
1131,907322,UNCLASSIFIED,2.91029,3.191638469696045
1557,906853,UNCLASSIFIED,6.732534,5.486350059509277
1199,906794,UNCLASSIFIED,3.786873,3.433842658996582
1237,907290,UNCLASSIFIED,6.21355,5.996359348297119
1909,1330935,UNCLASSIFIED,1.865361,1.6281309127807617
1060,949160,UNCLASSIFIED,0.591483,0.5700341463088989
1940,684052,UNCLASSIFIED,3.178083,3.2001283168792725
1933,1303912,UNCLASSIFIED,3.980291,3.809692621231079
1179,924105,UNCLASSIFIED,-0.099911,-0.3582349419593811
2096,907047,UNCLASSIFIED,1.870174,1.9053895473480225
1053,909976,UNCLASSIFIED,3.060147,2.386955499649048
1615,1330933,UNCLASSIFIED,4.105655,3.255012273788452
1625,908467,UNCLASSIFIED,5.346011,3.885939598083496
1046,946357,UNCLASSIFIED,0.840808,0.9980344772338867
1017,1331049,UNCLASSIFIED,3.173921,3.3730971813201904
1924,930082,UNCLASSIFIED,1.056614,1.59647536277771
2045,1298539,UNCLASSIFIED,5.525463,5.852855205535889
2107,907290,UNCLASSIFIED,5.959501,6.246464252471924
1553,1331039,UNCLASSIFIED,2.756428,2.4717705249786377
1084,909976,UNCLASSIFIED,-3.61784,-3.6347925662994385
1006,908138,UNCLASSIFIED,4.565659,3.501293659210205
1375,910401,UNCLASSIFIED,4.801592,4.443331718444824
1916,907290,UNCLASSIFIED,1.785039,2.3255162239074707
1913,687829,UNCLASSIFIED,5.359776,4.564854145050049
1085,949155,UNCLASSIFIED,1.939617,2.119128465652466
1852,908132,UNCLASSIFIED,3.735744,4.4666876792907715
1372,949164,UNCLASSIFIED,2.209204,2.1452858448028564
1239,906831,UNCLASSIFIED,2.556917,1.159043312072754
2111,971773,UNCLASSIFIED,3.09396,2.902804374694824
1177,909756,UNCLASSIFIED,5.168016,4.173051834106445
1004,1331039,UNCLASSIFIED,-5.165852,-5.090047836303711
1928,907299,UNCLASSIFIED,3.724563,3.067159414291382
1613,908132,UNCLASSIFIED,-0.726722,0.39354631304740906
1091,908131,UNCLASSIFIED,1.90377,1.8229258060455322
1248,910849,UNCLASSIFIED,-5.546095,-5.27895450592041
1073,1303896,UNCLASSIFIED,3.615309,2.4283807277679443
1626,909754,UNCLASSIFIED,3.743158,4.098379135131836
1915,907268,UNCLASSIFIED,2.68517,1.536118745803833
1083,905973,UNCLASSIFIED,3.096353,3.2914721965789795
1620,910705,UNCLASSIFIED,4.388148,4.400543212890625
1017,907273,UNCLASSIFIED,3.477901,3.2443132400512695
1933,687780,UNCLASSIFIED,4.070368,5.241260528564453
1512,930082,UNCLASSIFIED,5.358742,4.98334264755249
1620,907273,UNCLASSIFIED,4.416593,3.584892749786377
1618,909264,UNCLASSIFIED,3.85473,3.9997787475585938
1085,949160,UNCLASSIFIED,1.976638,1.8470392227172852
1046,906848,UNCLASSIFIED,1.304883,1.4781875610351562
1073,907043,UNCLASSIFIED,2.438243,3.377462387084961
1625,909720,UNCLASSIFIED,4.387282,4.449647903442383
1372,909779,UNCLASSIFIED,2.583667,1.826582431793213
1927,684059,UNCLASSIFIED,4.249765,3.7684707641601562
2047,687780,UNCLASSIFIED,3.464066,2.6897637844085693
1799,1330987,UNCLASSIFIED,0.947663,1.9478404521942139
1239,907044,UNCLASSIFIED,0.291893,0.7182575464248657
1925,908131,UNCLASSIFIED,4.986221,5.220757961273193
1034,910906,UNCLASSIFIED,-3.732584,-3.631079912185669
1249,1240210,UNCLASSIFIED,2.07482,3.0876073837280273
1908,949163,UNCLASSIFIED,2.519935,1.5812890529632568
1593,1298534,UNCLASSIFIED,1.814089,3.164623260498047
1068,1240210,UNCLASSIFIED,0.700598,1.237809181213379
2096,687780,UNCLASSIFIED,2.188887,3.7257885932922363
2048,907056,UNCLASSIFIED,-1.014455,-2.827493190765381
1578,906848,UNCLASSIFIED,4.564126,4.861867904663086
1617,909754,UNCLASSIFIED,0.189052,3.1432907581329346
1627,909732,UNCLASSIFIED,3.021484,2.891725540161133
1553,1331049,UNCLASSIFIED,1.646024,1.440490484237671
1510,907273,UNCLASSIFIED,3.478913,3.3213565349578857
1593,909732,UNCLASSIFIED,3.802167,2.448509931564331
1912,724831,UNCLASSIFIED,3.928564,3.5123543739318848
2047,1330987,UNCLASSIFIED,1.232264,1.944467544555664
2048,688121,UNCLASSIFIED,-2.396043,-2.8298516273498535
1057,909707,UNCLASSIFIED,0.132994,-1.3534953594207764
1932,946357,UNCLASSIFIED,0.975195,0.9036919474601746
1561,909701,UNCLASSIFIED,-0.801795,-0.06115725636482239
1190,906861,UNCLASSIFIED,0.161844,-1.8087639808654785
1080,909262,UNCLASSIFIED,-5.098188,-4.490967750549316
1563,906853,UNCLASSIFIED,7.554408,7.106270790100098
1131,909716,UNCLASSIFIED,2.367175,3.453425884246826
1854,909976,UNCLASSIFIED,4.962302,4.532048225402832
2040,924186,UNCLASSIFIED,-0.138068,-0.007171601057052612
1510,908127,UNCLASSIFIED,3.638172,4.356686115264893
1557,949166,UNCLASSIFIED,5.593118,5.241739273071289
1091,909774,UNCLASSIFIED,2.782897,3.1811342239379883
1053,724831,UNCLASSIFIED,3.973761,4.109314918518066
1053,949165,UNCLASSIFIED,3.331853,3.140247106552124
1615,925341,UNCLASSIFIED,5.210446,4.920187950134277
2045,909731,UNCLASSIFIED,3.752911,4.181288719177246
1620,908467,UNCLASSIFIED,5.346011,4.196310043334961
1908,909759,UNCLASSIFIED,1.778591,2.112746000289917
1007,1240210,UNCLASSIFIED,-5.004011,-5.018901348114014
1559,907273,UNCLASSIFIED,-3.180897,-3.428511142730713
2107,684062,UNCLASSIFIED,5.322928,4.887779235839844
1614,909731,UNCLASSIFIED,4.398567,2.3364076614379883
1563,949165,UNCLASSIFIED,5.798568,5.553799629211426
1507,909722,UNCLASSIFIED,4.358466,3.2262754440307617
1060,909977,UNCLASSIFIED,2.918718,3.687408447265625
1622,910851,UNCLASSIFIED,3.297608,3.196342706680298
1854,906848,UNCLASSIFIED,4.479954,4.127313613891602
1180,906838,UNCLASSIFIED,-2.381161,-3.444584608078003
1853,1303896,UNCLASSIFIED,4.611722,3.9801769256591797
2048,909720,UNCLASSIFIED,-4.038643,-4.4259867668151855
1006,949166,UNCLASSIFIED,2.797743,-0.19914627075195312
1916,949155,UNCLASSIFIED,2.660534,1.675156593322754
1093,907043,UNCLASSIFIED,4.623149,2.6184005737304688
1022,687600,UNCLASSIFIED,0.80071,0.632660984992981
1006,909699,UNCLASSIFIED,4.15154,4.601254463195801
1630,908149,UNCLASSIFIED,5.345354,5.378896713256836
1916,907322,UNCLASSIFIED,2.952992,3.0615034103393555
2096,909977,UNCLASSIFIED,5.323741,4.424258708953857
1627,1240184,UNCLASSIFIED,2.738071,3.5616629123687744
1621,906999,UNCLASSIFIED,4.920286,4.680176258087158
1913,1322218,UNCLASSIFIED,4.28917,4.484342575073242
1058,909776,UNCLASSIFIED,2.192479,2.9825985431671143
1088,907268,UNCLASSIFIED,0.778132,0.8463218212127686
1936,906831,UNCLASSIFIED,1.268849,1.5673375129699707
1180,910703,UNCLASSIFIED,-3.257321,-3.59037709236145
2045,908467,UNCLASSIFIED,3.970319,4.065576076507568
1559,949158,UNCLASSIFIED,-4.055649,-3.2883248329162598
1088,906800,UNCLASSIFIED,-0.176903,-0.3488677740097046
2046,906831,UNCLASSIFIED,1.177097,1.2356879711151123
1549,910851,UNCLASSIFIED,3.991337,4.531628608703613
1799,907056,UNCLASSIFIED,3.944835,4.069667339324951
1931,909262,UNCLASSIFIED,4.004708,3.674656867980957
1621,906861,UNCLASSIFIED,5.582815,4.6641740798950195
1997,949157,UNCLASSIFIED,4.221033,4.526126384735107
1629,905973,UNCLASSIFIED,4.474114,5.231085777282715
1249,949155,UNCLASSIFIED,1.906373,2.0903067588806152
1249,906848,UNCLASSIFIED,1.944321,2.845466375350952
1622,907044,UNCLASSIFIED,3.978953,3.3099138736724854
1931,909975,UNCLASSIFIED,6.977518,6.487198352813721
1053,908454,UNCLASSIFIED,3.332599,2.083188533782959
1200,909975,UNCLASSIFIED,4.402084,3.807243585586548
1940,906861,UNCLASSIFIED,3.439935,3.6613547801971436
1553,684062,UNCLASSIFIED,1.359855,1.049530267715454
1010,949156,UNCLASSIFIED,2.656174,3.4649674892425537
1909,906861,UNCLASSIFIED,3.342726,3.2037320137023926
1088,907299,UNCLASSIFIED,1.475658,1.07735013961792
1180,724855,UNCLASSIFIED,1.149971,-1.5176646709442139
1560,949163,UNCLASSIFIED,1.766158,2.046262264251709
1786,909776,UNCLASSIFIED,0.67134,2.1843478679656982
1940,910906,UNCLASSIFIED,4.518837,3.4248180389404297
1053,906846,UNCLASSIFIED,1.254515,1.1779813766479492
1564,910851,UNCLASSIFIED,0.615966,2.6423327922821045
1862,906999,UNCLASSIFIED,-1.030756,-1.5668859481811523
1918,907299,UNCLASSIFIED,0.947089,1.2459973096847534
1529,907056,UNCLASSIFIED,0.396632,3.2619471549987793
1594,906831,UNCLASSIFIED,4.347215,4.137569904327393
1786,688121,UNCLASSIFIED,4.501578,3.741055727005005
1561,907290,UNCLASSIFIED,1.267754,1.8556618690490723
1621,1331049,UNCLASSIFIED,2.608427,3.0585389137268066
1930,910942,UNCLASSIFIED,-0.573964,-0.8779081702232361
1512,949166,UNCLASSIFIED,5.575586,5.597660064697266
1080,1240184,UNCLASSIFIED,-1.628514,0.5082753896713257
1199,1240215,UNCLASSIFIED,4.105359,4.845287322998047
2109,1240128,UNCLASSIFIED,1.930674,2.5475776195526123
2047,907796,UNCLASSIFIED,2.623544,2.440317153930664
1511,684072,UNCLASSIFIED,-3.154563,-3.6969523429870605
1191,1303912,UNCLASSIFIED,-5.129625,-4.910806179046631
1200,907268,UNCLASSIFIED,2.617776,1.6712496280670166
1010,909701,UNCLASSIFIED,2.612688,2.485698699951172
1093,906804,UNCLASSIFIED,3.286782,2.8032186031341553
1249,724831,UNCLASSIFIED,2.256532,2.9613656997680664
1913,949158,UNCLASSIFIED,3.915107,4.259615898132324
1564,1330935,UNCLASSIFIED,3.533426,2.9718875885009766
1088,910784,UNCLASSIFIED,2.726639,3.725717782974243
1089,724863,UNCLASSIFIED,3.086507,3.516634225845337
1032,949157,UNCLASSIFIED,1.799798,1.9015464782714844
1036,908454,UNCLASSIFIED,0.461423,4.158759593963623
1941,930082,UNCLASSIFIED,-4.316974,-2.4994306564331055
1549,908142,UNCLASSIFIED,2.322164,1.8582372665405273
1559,1331039,UNCLASSIFIED,-2.672327,-1.8573002815246582
1621,925345,UNCLASSIFIED,3.130853,3.478196859359741
1511,909759,UNCLASSIFIED,-2.850968,-1.7792472839355469
1010,1322218,UNCLASSIFIED,2.527004,2.5166776180267334
1088,946357,UNCLASSIFIED,-0.438016,0.19192925095558167
1622,946361,UNCLASSIFIED,5.109417,4.339382171630859
1578,1303896,UNCLASSIFIED,3.176803,3.436826229095459
1058,908467,UNCLASSIFIED,1.638272,2.051133871078491
1559,1298539,UNCLASSIFIED,-0.543438,-1.169386863708496
2040,1298219,UNCLASSIFIED,3.919143,2.112100124359131
1549,924105,UNCLASSIFIED,-1.011404,-0.9228726029396057
1930,1298539,UNCLASSIFIED,1.245323,1.442030906677246
1088,908156,UNCLASSIFIED,-1.10639,-0.4071223735809326
1625,909777,UNCLASSIFIED,4.683573,3.8169188499450684
1003,909699,UNCLASSIFIED,-0.141942,0.7303104996681213
1191,906827,UNCLASSIFIED,-5.370169,-5.448463439941406
1004,906794,UNCLASSIFIED,-2.86716,-2.4855682849884033
1507,910401,UNCLASSIFIED,3.681281,3.338892698287964
1553,905973,UNCLASSIFIED,2.676003,3.5808377265930176
1939,907298,UNCLASSIFIED,3.496791,2.244659423828125
2107,905965,UNCLASSIFIED,4.039446,3.6406033039093018
2045,908138,UNCLASSIFIED,5.07726,5.115955352783203
1576,1298352,UNCLASSIFIED,6.299405,5.86349630355835
2110,1331039,UNCLASSIFIED,4.51117,4.520327091217041
1617,949168,UNCLASSIFIED,2.161774,2.4415595531463623
1617,906852,UNCLASSIFIED,2.108191,3.774158477783203
1576,909701,UNCLASSIFIED,0.995909,1.702805995941162
1249,909756,UNCLASSIFIED,5.081642,4.011788368225098
1624,905973,UNCLASSIFIED,4.467233,3.7296407222747803
1549,1240215,UNCLASSIFIED,4.461076,5.178941249847412
1622,1322218,UNCLASSIFIED,5.038595,4.040025234222412
1912,1298539,UNCLASSIFIED,5.042239,4.68853759765625
1549,907268,UNCLASSIFIED,2.196203,2.6852293014526367
1012,908131,UNCLASSIFIED,2.364166,2.274401903152466
1091,909975,UNCLASSIFIED,3.700729,3.1575052738189697
1529,687829,UNCLASSIFIED,2.140564,1.9740238189697266
1057,908158,UNCLASSIFIED,-2.559847,-2.8035874366760254
1553,909731,UNCLASSIFIED,1.454223,2.131852626800537
1054,908459,UNCLASSIFIED,5.998958,5.264231204986572
1249,907290,UNCLASSIFIED,5.927142,5.016207218170166
1190,909717,UNCLASSIFIED,-2.326716,-0.41543853282928467
1248,909707,UNCLASSIFIED,-4.299799,-3.068222999572754
1618,1322218,UNCLASSIFIED,3.17542,3.322941541671753
1927,908136,UNCLASSIFIED,4.074941,4.091702938079834
1928,949166,UNCLASSIFIED,5.456058,5.625360012054443
1931,1290765,UNCLASSIFIED,4.804552,4.9467058181762695
1036,1240144,UNCLASSIFIED,4.854434,4.043673992156982
1916,910705,UNCLASSIFIED,1.965651,2.3314688205718994
1250,753539,UNCLASSIFIED,0.65111,1.219167947769165
1576,906847,UNCLASSIFIED,1.986834,2.654008626937866
1930,949168,UNCLASSIFIED,0.631739,1.0322926044464111
1559,907056,UNCLASSIFIED,-0.45071,-1.233396053314209
1926,1298539,UNCLASSIFIED,2.739338,2.577268600463867
1933,949155,UNCLASSIFIED,3.647408,3.4855072498321533
1916,1322218,UNCLASSIFIED,0.945664,1.5609781742095947
1618,908158,UNCLASSIFIED,2.137828,1.9595675468444824
1510,684052,UNCLASSIFIED,1.766885,0.8694600462913513
1561,906804,UNCLASSIFIED,-2.588772,-0.8463724255561829
1918,1240215,UNCLASSIFIED,2.636256,2.7408790588378906
1053,906831,UNCLASSIFIED,1.796593,1.9403326511383057
1630,724831,UNCLASSIFIED,3.462552,3.458425998687744
1635,909731,UNCLASSIFIED,4.520654,4.125351905822754
1620,946361,UNCLASSIFIED,4.954404,5.492552280426025
1613,908159,UNCLASSIFIED,0.897952,0.1318552941083908
1049,907064,UNCLASSIFIED,4.81262,4.6106438636779785
1557,905973,UNCLASSIFIED,5.815118,4.9567084312438965
1915,684072,UNCLASSIFIED,2.522884,2.453524589538574
1631,909777,UNCLASSIFIED,1.880383,2.260268211364746
1249,908127,UNCLASSIFIED,2.698815,2.863809823989868
1007,907072,UNCLASSIFIED,-5.199044,-5.346292018890381
1005,908127,UNCLASSIFIED,2.264585,2.9943151473999023
1190,684072,UNCLASSIFIED,-5.020614,-4.900907039642334
1047,908474,UNCLASSIFIED,4.212999,4.845470905303955
1613,724831,UNCLASSIFIED,3.840584,3.229069709777832
1088,684072,UNCLASSIFIED,-0.31505,-1.5202734470367432
1941,907322,UNCLASSIFIED,-3.304776,-4.793537616729736
1908,1240221,UNCLASSIFIED,2.433933,2.7839150428771973
1512,909759,UNCLASSIFIED,4.399589,4.88059139251709
1615,908136,UNCLASSIFIED,4.577982,4.6324992179870605
1786,909756,UNCLASSIFIED,4.87355,2.9699528217315674
1089,906852,UNCLASSIFIED,5.04076,3.3397104740142822
1083,907322,UNCLASSIFIED,3.372289,1.9319286346435547
1047,949166,UNCLASSIFIED,5.671127,5.484116077423096
1003,1240221,UNCLASSIFIED,-4.517578,-4.046421051025391
1564,907000,UNCLASSIFIED,0.855572,2.003978729248047
2046,724855,UNCLASSIFIED,3.437384,3.769355535507202
1049,930082,UNCLASSIFIED,4.245096,3.858935832977295
1593,906848,UNCLASSIFIED,-0.408302,0.6670806407928467
1058,907043,UNCLASSIFIED,2.696374,1.543039083480835
1997,906827,UNCLASSIFIED,3.969348,3.6104514598846436
1049,910705,UNCLASSIFIED,3.217905,2.267338991165161
1853,905965,UNCLASSIFIED,3.825096,3.2458152770996094
1928,909696,UNCLASSIFIED,2.721466,3.036477565765381
1854,1303896,UNCLASSIFIED,4.622667,3.9710066318511963
1622,687600,UNCLASSIFIED,5.195873,4.37700891494751
1068,906794,UNCLASSIFIED,1.127749,2.071974515914917
1614,909777,UNCLASSIFIED,2.115834,3.3613176345825195
1852,949156,UNCLASSIFIED,6.065069,5.765864372253418
1089,1331049,UNCLASSIFIED,0.950956,1.0002458095550537
1561,906831,UNCLASSIFIED,1.922963,1.391834020614624
1930,907050,UNCLASSIFIED,2.028872,2.581968307495117
1168,908142,UNCLASSIFIED,2.579212,1.9683761596679688
1079,908471,UNCLASSIFIED,3.725155,3.3622050285339355
1259,909264,UNCLASSIFIED,4.996274,4.128576278686523
2106,906847,UNCLASSIFIED,2.561362,1.888627290725708
1626,1303896,UNCLASSIFIED,-0.484033,-0.7538271546363831
1629,908459,UNCLASSIFIED,5.461704,5.9475603103637695
1083,909731,UNCLASSIFIED,0.910731,0.6868234872817993
1057,910942,UNCLASSIFIED,-0.417185,-1.230391025543213
1248,907050,UNCLASSIFIED,-4.849435,-1.313413381576538
1594,688121,UNCLASSIFIED,5.572995,6.260265350341797
1046,949165,UNCLASSIFIED,3.28346,1.3762662410736084
1239,908159,UNCLASSIFIED,0.589801,0.5481193661689758
1622,905965,UNCLASSIFIED,2.067723,2.7119293212890625
1372,909701,UNCLASSIFIED,0.280414,0.030752956867218018
1613,1240221,UNCLASSIFIED,1.903889,2.603632688522339
1932,908471,UNCLASSIFIED,3.791053,2.0524039268493652
1630,684072,UNCLASSIFIED,4.765681,3.262373447418213
1268,906847,UNCLASSIFIED,4.464255,4.365420818328857
1080,909769,UNCLASSIFIED,-1.202252,0.300640344619751
1613,1330987,UNCLASSIFIED,-0.755985,0.05874150991439819
1268,907056,UNCLASSIFIED,4.146844,4.773043632507324
1932,907268,UNCLASSIFIED,1.779639,1.7274572849273682
1926,1290765,UNCLASSIFIED,1.353083,1.5546205043792725
1873,908149,UNCLASSIFIED,2.370419,1.9962146282196045
1007,908474,UNCLASSIFIED,-5.633858,-5.697623252868652
1046,724855,UNCLASSIFIED,1.412657,3.1889138221740723
1930,949163,UNCLASSIFIED,0.693457,0.05002662539482117
1941,1240215,UNCLASSIFIED,-6.051831,-4.526383876800537
1003,907043,UNCLASSIFIED,-4.676639,-4.191037654876709
2043,1298539,UNCLASSIFIED,6.030684,5.76633358001709
1053,909785,UNCLASSIFIED,-1.395978,-1.3199410438537598
1615,907290,UNCLASSIFIED,6.463651,6.270958423614502
1912,906836,UNCLASSIFIED,1.796472,0.816382110118866
1936,909720,UNCLASSIFIED,2.038353,3.3049209117889404
1561,925343,UNCLASSIFIED,3.708071,3.076474189758301
1017,1240210,UNCLASSIFIED,3.793847,3.372309684753418
1549,906846,UNCLASSIFIED,3.046374,3.138349771499634
1004,1330935,UNCLASSIFIED,-2.743061,-2.73341965675354
1620,1240144,UNCLASSIFIED,5.157275,4.859128952026367
1873,907060,UNCLASSIFIED,0.753029,1.0259064435958862
1925,909720,UNCLASSIFIED,5.46658,5.24815559387207
1559,949157,UNCLASSIFIED,-2.905206,-1.7029871940612793
1249,684052,UNCLASSIFIED,2.613217,2.610994815826416
1010,1331049,UNCLASSIFIED,2.970969,3.183246374130249
1624,907043,UNCLASSIFIED,-0.412493,0.9114839434623718
1179,724831,UNCLASSIFIED,0.006694,0.5398940443992615
2110,905973,UNCLASSIFIED,6.06457,5.187150478363037
1558,1240210,UNCLASSIFIED,2.125313,1.6191558837890625
1007,907064,UNCLASSIFIED,-4.229242,-4.756584644317627
1617,687829,UNCLASSIFIED,3.190459,2.4351017475128174
1003,687600,UNCLASSIFIED,0.782097,-0.019332826137542725
1079,753586,UNCLASSIFIED,0.458247,0.2917984127998352
1057,753539,UNCLASSIFIED,-2.862114,-0.6853347420692444
2096,971773,UNCLASSIFIED,2.788159,2.2321043014526367
1559,909731,UNCLASSIFIED,-2.941807,-3.1764919757843018
1093,1240128,UNCLASSIFIED,3.832119,4.378414154052734
1862,949158,UNCLASSIFIED,-2.049772,-1.4058277606964111
1005,910706,UNCLASSIFIED,0.924491,0.6807329654693604
1047,930082,UNCLASSIFIED,4.78305,3.72304630279541
1089,909977,UNCLASSIFIED,6.610563,6.581410884857178
1375,909756,UNCLASSIFIED,6.901006,6.409581184387207
1088,909717,UNCLASSIFIED,1.387363,2.2779927253723145
1912,924186,UNCLASSIFIED,2.752971,1.3685290813446045
1047,910942,UNCLASSIFIED,0.564332,3.541766405105591
1911,1240184,UNCLASSIFIED,-4.244497,-3.9661641120910645
1168,684062,UNCLASSIFIED,3.198964,3.138974189758301
1054,924105,UNCLASSIFIED,3.099588,4.483197212219238
1936,1331040,UNCLASSIFIED,0.592379,0.7444350719451904
1910,909262,UNCLASSIFIED,2.969647,3.8520922660827637
2040,1240166,UNCLASSIFIED,0.492258,0.6799466013908386
1073,925343,UNCLASSIFIED,6.423733,4.693164825439453
1930,1330933,UNCLASSIFIED,-1.085476,-0.22245174646377563
1862,908149,UNCLASSIFIED,-1.937999,-1.4071214199066162
1615,906838,UNCLASSIFIED,5.168888,4.740197658538818
1560,906804,UNCLASSIFIED,0.091883,1.7587833404541016
1936,1330933,UNCLASSIFIED,0.370352,1.144174337387085
1017,909701,UNCLASSIFIED,2.418824,2.220623016357422
1625,1240210,UNCLASSIFIED,3.684437,4.252082824707031
1088,930082,UNCLASSIFIED,5.229353,3.2088382244110107
1036,909255,UNCLASSIFIED,2.106184,3.74774432182312
1511,949161,UNCLASSIFIED,-2.998816,-3.217460870742798
2107,1298219,UNCLASSIFIED,5.800396,6.130937576293945
1060,907273,UNCLASSIFIED,-0.507934,0.010124683380126953
1911,908156,UNCLASSIFIED,-8.294532,-7.7254486083984375
1239,908459,UNCLASSIFIED,3.719282,3.337644577026367
1553,909774,UNCLASSIFIED,3.463687,4.068648815155029
2096,907298,UNCLASSIFIED,2.691914,2.437830924987793
1924,1240149,UNCLASSIFIED,3.625086,3.6508665084838867
1940,906827,UNCLASSIFIED,4.052455,3.8779594898223877
1091,908149,UNCLASSIFIED,5.344167,2.393678903579712
1372,1330987,UNCLASSIFIED,0.541221,1.0504646301269531
1618,909701,UNCLASSIFIED,2.373889,1.8542430400848389
1006,1290795,UNCLASSIFIED,3.782002,1.192603588104248
1093,724831,UNCLASSIFIED,4.266488,4.783257484436035
1625,910401,UNCLASSIFIED,3.213065,3.3393800258636475
1622,907298,UNCLASSIFIED,4.707265,3.7326204776763916
1635,907298,UNCLASSIFIED,5.059188,4.908417224884033
1855,1240215,UNCLASSIFIED,4.436626,5.602232933044434
1624,907056,UNCLASSIFIED,2.833632,2.766763925552368
1598,1240144,UNCLASSIFIED,4.692084,4.299307823181152
1909,949164,UNCLASSIFIED,1.21096,1.954615831375122
2045,1240149,UNCLASSIFIED,4.169237,4.216736316680908
1933,906848,UNCLASSIFIED,3.927349,3.4741647243499756
2106,908132,UNCLASSIFIED,3.577233,2.25408673286438
1011,688121,UNCLASSIFIED,5.68873,4.340226650238037
1085,1322218,UNCLASSIFIED,1.648534,1.021857500076294
1912,949165,UNCLASSIFIED,4.257959,3.189755916595459
1928,1240128,UNCLASSIFIED,5.669952,4.829037189483643
1912,906853,UNCLASSIFIED,4.515302,3.7274396419525146
1239,1240166,UNCLASSIFIED,-0.29799,0.3274220824241638
1873,908136,UNCLASSIFIED,0.284877,0.4405653178691864
1085,908156,UNCLASSIFIED,-5.463442,-4.448834419250488
1068,906804,UNCLASSIFIED,0.684463,0.830993115901947
2096,909754,UNCLASSIFIED,5.868984,4.951503753662109
1939,908136,UNCLASSIFIED,2.247927,2.28863263130188
